,Nb_iterations,Results
1030,51550,3.207092751011461
1031,51600,3.207976515304522
1032,51650,3.2075439157733125
1033,51700,3.208029353616227
1034,51750,3.2078937831149688
1035,51800,3.207931609930955
1036,51850,3.2069343905607193
1037,51900,3.2061793233385143
1038,51950,3.2066443270749727
1039,52000,3.2056764288329074
1040,52050,3.2051555379466445
1041,52100,3.2063572660887107
1042,52150,3.2061801415030655
1043,52200,3.206844603709706
1044,52250,3.2069561871794217
1045,52300,3.206067927634824
1046,52350,3.206618436054897
1047,52400,3.2068808017096866
1048,52450,3.2068757976246367
1049,52500,3.206678906084475
1050,52550,3.206292074340686
1051,52600,3.205020365635962
1052,52650,3.2044350169243305
1053,52700,3.2032418630180355
1054,52750,3.2036431015481166
1055,52800,3.2033466022167008
1056,52850,3.202179447899406
1057,52900,3.201608772736575
1058,52950,3.201430889476709
1059,53000,3.2011865106202797
1060,53050,3.2002536785825426
1061,53100,3.20056508438922
1062,53150,3.201654833418663
1063,53200,3.2011377484470143
1064,53250,3.2009621338781895
1065,53300,3.201117393781104
1066,53350,3.1996053444807773
1067,53400,3.1987868935884394
1068,53450,3.1998143684756766
1069,53500,3.2012693278309703
1070,53550,3.2015953315433916
1071,53600,3.2010625011156124
1072,53650,3.201016401628362
1073,53700,3.201524733241018
1074,53750,3.20094012517094
1075,53800,3.2007135167290994
1076,53850,3.1999906165300214
1077,53900,3.1996390446878706
1078,53950,3.19949808627974
1079,54000,3.200379938962578
1080,54050,3.200849087236266
1081,54100,3.2010423494343643
1082,54150,3.2007349959875326
1083,54200,3.200428669916861
1084,54250,3.1995237585956016
1085,54300,3.1996921307555874
1086,54350,3.2004333276904515
1087,54400,3.2004509736366273
1088,54450,3.202047662825071
1089,54500,3.20074388718307
1090,54550,3.1998340450446516
1091,54600,3.199676340125951
1092,54650,3.199109548074429
1093,54700,3.2003679302503536
1094,54750,3.1987455327165204
1095,54800,3.1976874238549438
1096,54850,3.1986194730295274
1097,54900,3.19837580822698
1098,54950,3.198386764121063
1099,55000,3.198836363469492
1100,55050,3.199805552819028
1101,55100,3.2020480376710556
1102,55150,3.2023488862173846
1103,55200,3.2019907842345803
1104,55250,3.2033434336348305
1105,55300,3.203199992643983
1106,55350,3.2017412747852094
1107,55400,3.2024267240273065
1108,55450,3.2019240458889238
1109,55500,3.2018635123552164
1110,55550,3.2014284694862973
1111,55600,3.2006840205441764
1112,55650,3.200156458268525
1113,55700,3.2003094687159797
1114,55750,3.19992303816168
1115,55800,3.2006527089543564
1116,55850,3.200900391673456
1117,55900,3.2012075755979907
1118,55950,3.202470163523098
1119,56000,3.2025535741846882
1120,56050,3.203092783540816
1121,56100,3.2023672580037577
1122,56150,3.2019687406476947
1123,56200,3.202242674207251
1124,56250,3.201777544524589
1125,56300,3.2020538273550185
1126,56350,3.2030131655620186
1127,56400,3.2025925093672254
1128,56450,3.201544281805217
1129,56500,3.201304023487139
1130,56550,3.201410464721964
1131,56600,3.2005756870378863
1132,56650,3.198826923148892
1133,56700,3.1984367751334593
1134,56750,3.199163876830042
1135,56800,3.1985827177432156
1136,56850,3.1993448899253947
1137,56900,3.2001603125610427
1138,56950,3.201378996635079
1139,57000,3.200525329775648
1140,57050,3.200328739645277
1141,57100,3.2013943355711283
1142,57150,3.2003406009195507
1143,57200,3.1992519159074155
1144,57250,3.1989888949282967
1145,57300,3.198124396704367
1146,57350,3.1977528902910954
1147,57400,3.1972403649153236
1148,57450,3.1972392570110912
1149,57500,3.1958580664064984
1150,57550,3.196557995722519
1151,57600,3.1968090311003476
1152,57650,3.1962880369711613
1153,57700,3.196835070588261
1154,57750,3.195670171268711
1155,57800,3.1961947287314323
1156,57850,3.19577949840566
1157,57900,3.195862150573421
1158,57950,3.1955620445487636
1159,58000,3.195879460026523
1160,58050,3.1958345646516335
1161,58100,3.1954114739422614
1162,58150,3.195246782839163
1163,58200,3.195095641994663
1164,58250,3.195382163363591
1165,58300,3.1969559460389436
1166,58350,3.19798254203948
1167,58400,3.19730304671676
1168,58450,3.197166014313087
1169,58500,3.197683603113528
1170,58550,3.198389926458514
1171,58600,3.1974686143541557
1172,58650,3.1978255239836364
1173,58700,3.197122544850982
1174,58750,3.1973214919685695
1175,58800,3.1982181413274002
1176,58850,3.198811520172844
1177,58900,3.197999987119906
1178,58950,3.197081745551365
1179,59000,3.196825205606509
1180,59050,3.1962655749103606
1181,59100,3.195998135053633
1182,59150,3.1952661496923636
1183,59200,3.196020339923628
1184,59250,3.19482595094922
1185,59300,3.195313330376761
1186,59350,3.195026598704598
1187,59400,3.1950607165042944
1188,59450,3.196187513851113
1189,59500,3.1959262637741843
1190,59550,3.196608772253409
1191,59600,3.19645425900774
1192,59650,3.1947662006665136
1193,59700,3.1954076170832693
1194,59750,3.195527446563735
1195,59800,3.19502673493886
1196,59850,3.1943878196889237
1197,59900,3.1949782085517264
1198,59950,3.1960673995610946
1199,60000,3.1970876255786793
1200,60050,3.196186975733261
1201,60100,3.195526068501931
1202,60150,3.1962506282097807
1203,60200,3.196167958389312
1204,60250,3.1955227682565353
1205,60300,3.196701316574161
1206,60350,3.196335436672079
1207,60400,3.1963413372729272
1208,60450,3.197009505052413
1209,60500,3.1963733953689175
1210,60550,3.195891204465304
1211,60600,3.1957008337897865
1212,60650,3.1966376159752325
1213,60700,3.196434899711791
1214,60750,3.1975284351146844
1215,60800,3.197026947963311
1216,60850,3.19565903191136
1217,60900,3.195499871358227
1218,60950,3.197197898673843
1219,61000,3.196640639250265
1220,61050,3.1967114850383798
1221,61100,3.196049396545239
1222,61150,3.1954636618815604
1223,61200,3.1954354079536227
1224,61250,3.195108849210686
1225,61300,3.19593024927793
1226,61350,3.196522774599722
1227,61400,3.196198169132924
1228,61450,3.195822260790832
1229,61500,3.19575049327064
1230,61550,3.195990280821563
1231,61600,3.196385725857303
1232,61650,3.196199020400765
1233,61700,3.19667077488493
1234,61750,3.195981908279007
1235,61800,3.1962920521966325
1236,61850,3.196684738364658
1237,61900,3.1982588418034568
1238,61950,3.199020275691302
1239,62000,3.198935987621578
1240,62050,3.1997234878010112
1241,62100,3.199514519721528
1242,62150,3.198901028231607
1243,62200,3.1989714869449073
1244,62250,3.199600736101648
1245,62300,3.199999319139239
1246,62350,3.2004437288975227
1247,62400,3.2004075275421835
1248,62450,3.199617963476414
1249,62500,3.1999451886607635
1250,62550,3.1999053509150155
1251,62600,3.2015778688766776
1252,62650,3.202469546752116
1253,62700,3.202512906604942
1254,62750,3.2018523925574005
1255,62800,3.201611716077981
1256,62850,3.202489763761086
1257,62900,3.2026078862844556
1258,62950,3.202653346192462
1259,63000,3.2029947338810345
1260,63050,3.2020514184787334
1261,63100,3.2027001555987162
1262,63150,3.20349936865121
1263,63200,3.203267680919462
1264,63250,3.2022586507355277
1265,63300,3.202161014462989
1266,63350,3.201078718530256
1267,63400,3.200632106758401
1268,63450,3.201075073113421
1269,63500,3.2021731166622143
1270,63550,3.2020828048862464
1271,63600,3.201230488053993
1272,63650,3.2010902165878945
1273,63700,3.20227778450872
1274,63750,3.201857022497525
1275,63800,3.2026682503484567
1276,63850,3.202495147116444
1277,63900,3.201813766447117
1278,63950,3.2014776684964614
1279,64000,3.200143454037645
1280,64050,3.1989517931930362
1281,64100,3.198355407844375
1282,64150,3.199479036389156
1283,64200,3.1998352586670538
1284,64250,3.2005218967389295
1285,64300,3.2011670545809148
1286,64350,3.20151418620541
1287,64400,3.201433625539457
1288,64450,3.2014894466840524
1289,64500,3.2015564964386414
1290,64550,3.201243433058215
1291,64600,3.201262634346117
1292,64650,3.2017559550828363
1293,64700,3.202054214368308
1294,64750,3.200952536272348
1295,64800,3.2013217123444035
1296,64850,3.2012361464843364
1297,64900,3.201908048671367
1298,64950,3.201384646791638
1299,65000,3.202682416985862
1300,65050,3.2032680006424115
1301,65100,3.20278532571668
1302,65150,3.202456404594099
1303,65200,3.2018961983030683
1304,65250,3.201264429022563
1305,65300,3.200974508967424
1306,65350,3.199361089707356
1307,65400,3.198614580286129
1308,65450,3.1989081182063006
1309,65500,3.19895034919576
1310,65550,3.1998771849419456
1311,65600,3.200495355228676
1312,65650,3.2006097793403696
1313,65700,3.2002818514803226
1314,65750,3.1999550488490236
1315,65800,3.200762260632156
1316,65850,3.1993928883721936
1317,65900,3.1998494910121433
1318,65950,3.1995271058973827
1319,66000,3.1993344301364215
1320,66050,3.199429369474347
1321,66100,3.1999903856861343
1322,66150,3.1997428600821403
1323,66200,3.1996483400161284
1324,66250,3.199755603002081
1325,66300,3.200224780175215
1326,66350,3.2001373312782357
1327,66400,3.1998345040156377
1328,66450,3.1991420139535105
1329,66500,3.199775048455708
1330,66550,3.201061742651423
1331,66600,3.200888897152651
1332,66650,3.2008415613062655
1333,66700,3.2003099603621505
1334,66750,3.200240475996322
1335,66800,3.2012255073971323
1336,66850,3.2014893461814617
1337,66900,3.2009064002344036
1338,66950,3.2006855573003685
1339,67000,3.201751872714443
1340,67050,3.2022723131840887
1341,67100,3.20177151436597
1342,67150,3.201422735547728
1343,67200,3.20124325680073
1344,67250,3.2007289326976296
1345,67300,3.2013114997071113
1346,67350,3.202676606997777
1347,67400,3.2017785337823694
1348,67450,3.2020960304350883
1349,67500,3.2025840731588318
1350,67550,3.203198588792694
1351,67600,3.203206975909828
1352,67650,3.203054107965746
1353,67700,3.203823436634323
1354,67750,3.2037740271067894
1355,67800,3.204129265150454
1356,67850,3.20369669514916
1357,67900,3.203762376326335
1358,67950,3.2043488673542107
1359,68000,3.203441517840366
1360,68050,3.2035680111927847
1361,68100,3.203268031843494
1362,68150,3.2031273094526376
1363,68200,3.2030024935188317
1364,68250,3.20252833154169
1365,68300,3.2016777582981026
1366,68350,3.2019889969623825
1367,68400,3.2013227419155186
1368,68450,3.2013170380812874
1369,68500,3.2003881719342764
1370,68550,3.2004543882513103
1371,68600,3.2007256725458793
1372,68650,3.2011452097778146
1373,68700,3.2017869298327337
1374,68750,3.2025838501958908
1375,68800,3.202655434488821
1376,68850,3.2036308273738916
1377,68900,3.203733873751518
1378,68950,3.2040430450019994
1379,69000,3.2034358144516197
1380,69050,3.202369351257735
1381,69100,3.2027353441564923
1382,69150,3.202576140143452
1383,69200,3.202631097781701
1384,69250,3.202253578197131
1385,69300,3.2027584553482153
1386,69350,3.2023469993966214
1387,69400,3.2026259389986502
1388,69450,3.2023472085062505
1389,69500,3.2020896887412698
1390,69550,3.2027161901956323
1391,69600,3.203300583899053
1392,69650,3.2030941179086434
1393,69700,3.2029910080070483
1394,69750,3.2029613488818005
1395,69800,3.2025078844526806
1396,69850,3.2016740753178405
1397,69900,3.2015068570116565
1398,69950,3.201930530642734
1399,70000,3.202347599338165
1400,70050,3.2017325931616107
1401,70100,3.2021308630857432
1402,70150,3.2020304133304247
1403,70200,3.202047791422832
1404,70250,3.201544227400998
1405,70300,3.2005006175012216
1406,70350,3.200941404146842
1407,70400,3.2007259965663386
1408,70450,3.2006187600296205
1409,70500,3.2014204326752527
1410,70550,3.2020036035420447
1411,70600,3.201877303516593
1412,70650,3.2015119608411684
1413,70700,3.2025372413674633
1414,70750,3.2027365789056503
1415,70800,3.2028766278952396
1416,70850,3.2026358029977056
1417,70900,3.203292708167457
1418,70950,3.204849599593798
1419,71000,3.204860702259845
1420,71050,3.2053914217718056
1421,71100,3.205507663372293
1422,71150,3.204641332912553
1423,71200,3.2043057740196006
1424,71250,3.204721805696576
1425,71300,3.204681993038074
1426,71350,3.20473954134913
1427,71400,3.204845924078874
1428,71450,3.205413825536798
1429,71500,3.205841688230117
1430,71550,3.205375663852283
1431,71600,3.2049602000110853
1432,71650,3.205402739980312
1433,71700,3.2051526609486065
1434,71750,3.204593314669412
1435,71800,3.2040314692549146
1436,71850,3.204730929570147
1437,71900,3.205907720935555
1438,71950,3.2058982625635655
1439,72000,3.2063843549252926
1440,72050,3.206902801804148
1441,72100,3.2068523549317582
1442,72150,3.2065312026651718
1443,72200,3.205879507003145
1444,72250,3.2062707334643887
1445,72300,3.2069655461805477
1446,72350,3.206690424700237
1447,72400,3.2062530728776295
1448,72450,3.205543529046652
1449,72500,3.205857323627313
1450,72550,3.2057658365579162
1451,72600,3.205688707229511
1452,72650,3.2059775337820295
1453,72700,3.2053193248532184
1454,72750,3.2046356180258933
1455,72800,3.204858376008374
1456,72850,3.2045352558519467
1457,72900,3.205631043362036
1458,72950,3.2056031390202584
1459,73000,3.204905485469021
1460,73050,3.2051915553148747
1461,73100,3.205885949944825
1462,73150,3.205230566939454
1463,73200,3.2051870927109247
1464,73250,3.2053743407613515
1465,73300,3.2067647921721623
1466,73350,3.2059394748708767
1467,73400,3.206955616661246
1468,73450,3.2073429988055984
1469,73500,3.2076062104712078
1470,73550,3.2073440806250817
1471,73600,3.207096907707353
1472,73650,3.2067622354852214
1473,73700,3.206336742012194
1474,73750,3.206109686418813
1475,73800,3.207099023486818
1476,73850,3.2067195207737598
1477,73900,3.206456981645373
1478,73950,3.206416930318446
1479,74000,3.2065398020976446
1480,74050,3.2052322486751548
1481,74100,3.205467900221569
1482,74150,3.2058639276848835
1483,74200,3.2045521911352557
1484,74250,3.205039399442385
1485,74300,3.2054984522590453
1486,74350,3.205473083769559
1487,74400,3.205803756554086
1488,74450,3.206538284416869
1489,74500,3.2070095158552117
1490,74550,3.2063128236909115
1491,74600,3.2065350435101543
1492,74650,3.2064348877006057
1493,74700,3.2064803295962743
1494,74750,3.2059479318065707
1495,74800,3.206183091752161
1496,74850,3.205818007644151
1497,74900,3.206289028097632
1498,74950,3.206818566909592
1499,75000,3.2068142416211565
1500,75050,3.20721008855099
1501,75100,3.205876617898316
1502,75150,3.205195044261926
1503,75200,3.205037753890607
1504,75250,3.206000050469556
1505,75300,3.2060991969552948
1506,75350,3.2056844097257935
1507,75400,3.2054469634341025
1508,75450,3.2056592175965135
1509,75500,3.2053879637490748
1510,75550,3.2054557269481454
1511,75600,3.2064448150527274
1512,75650,3.205943687533186
1513,75700,3.20659960356745
1514,75750,3.2066873134774108
1515,75800,3.207047728968619
1516,75850,3.2070374343620225
1517,75900,3.2064146097058823
1518,75950,3.206633491234149
1519,76000,3.207343875571706
1520,76050,3.207589253159515
1521,76100,3.2075407296872935
1522,76150,3.2068100806140567
1523,76200,3.2063895879776863
1524,76250,3.2066430501684584
1525,76300,3.207487929121138
1526,76350,3.2068050330967273
1527,76400,3.2066857898042107
1528,76450,3.20742615145944
1529,76500,3.2076190750249634
1530,76550,3.207768963212258
1531,76600,3.2080449731706953
1532,76650,3.2080019930100345
1533,76700,3.208042593736777
1534,76750,3.2085419346130353
1535,76800,3.207928935593854
1536,76850,3.2071226588785806
1537,76900,3.206991662105764
1538,76950,3.2069079951495554
1539,77000,3.206700225171061
1540,77050,3.207295840904893
1541,77100,3.206905694281062
1542,77150,3.2057771435441085
1543,77200,3.205863858501246
1544,77250,3.205434935894396
1545,77300,3.2053397522677027
1546,77350,3.2048112280345027
1547,77400,3.2051088122040805
1548,77450,3.2045128031236483
1549,77500,3.2045504898371195
1550,77550,3.2043863400431687
1551,77600,3.2037906054656724
1552,77650,3.203331443306791
1553,77700,3.2031483400131386
1554,77750,3.2026313167168805
1555,77800,3.2024538942093654
1556,77850,3.202656697789688
1557,77900,3.2023181013326654
1558,77950,3.2026683734955217
1559,78000,3.202412908786769
1560,78050,3.201728795198894
1561,78100,3.2015103706037493
1562,78150,3.2011790234072888
1563,78200,3.2010233122442195
1564,78250,3.2002064822692833
1565,78300,3.1996876550757536
1566,78350,3.2002496003589975
1567,78400,3.199957735779338
1568,78450,3.200974326564937
1569,78500,3.2005018711892173
1570,78550,3.1998293665133866
1571,78600,3.199971662259785
1572,78650,3.1995851405485984
1573,78700,3.1993973055120053
1574,78750,3.200084599387994
1575,78800,3.1998184509442305
1576,78850,3.1995947085532546
1577,78900,3.1996957587256087
1578,78950,3.199523712546428
1579,79000,3.198575084177569
1580,79050,3.199070118171361
1581,79100,3.198617715910373
1582,79150,3.1984494092933606
1583,79200,3.198849731549079
1584,79250,3.199512721897796
1585,79300,3.1993194876908144
1586,79350,3.1997945546607323
1587,79400,3.2001175929672914
1588,79450,3.2000385540485223
1589,79500,3.201208883419968
1590,79550,3.201531967959907
1591,79600,3.2012103295510856
1592,79650,3.201160305205313
1593,79700,3.2010687793053836
1594,79750,3.201045022578685
1595,79800,3.200501912294462
1596,79850,3.2001491091456695
1597,79900,3.199047527768426
1598,79950,3.1990244613841443
1599,80000,3.198854857714403
1600,80050,3.1990141337875904
1601,80100,3.1986885620521464
1602,80150,3.198991222659187
1603,80200,3.1990285934455374
1604,80250,3.1994724866789626
1605,80300,3.1989599732299623
1606,80350,3.2003232350294697
1607,80400,3.1997645015269733
1608,80450,3.199358386402739
1609,80500,3.199447056789225
1610,80550,3.199394718318154
1611,80600,3.1991243389910973
1612,80650,3.1998884185405783
1613,80700,3.1992533112580217
1614,80750,3.1984616068194525
1615,80800,3.198477047464377
1616,80850,3.1979967004902665
1617,80900,3.1982236579931635
1618,80950,3.198687745128483
1619,81000,3.1984897299461412
1620,81050,3.1984955343709753
1621,81100,3.1984840537620953
1622,81150,3.1989067934694524
1623,81200,3.1991921910210213
1624,81250,3.1991395080339977
1625,81300,3.1995607747593886
1626,81350,3.1995692254679793
1627,81400,3.1999977061646
1628,81450,3.1988785831006137
1629,81500,3.198669543987798
1630,81550,3.199032918591864
1631,81600,3.1986751114734275
1632,81650,3.199176193443078
1633,81700,3.1994471970857834
1634,81750,3.1989884798442354
1635,81800,3.199085316699349
1636,81850,3.198685201195256
1637,81900,3.1981595277887225
1638,81950,3.1980786970800503
1639,82000,3.1979472939047358
1640,82050,3.1979669843262686
1641,82100,3.197366747707532
1642,82150,3.197843205212963
1643,82200,3.1977088494356907
1644,82250,3.1979439292194227
1645,82300,3.198319037421405
1646,82350,3.198423415252215
1647,82400,3.1993327271844803
1648,82450,3.1988080196835424
1649,82500,3.198783391336575
1650,82550,3.198733125792287
1651,82600,3.1986302763833407
1652,82650,3.1991597035539203
1653,82700,3.198967348567053
1654,82750,3.200040672683897
1655,82800,3.1991937948367384
1656,82850,3.199166489918831
1657,82900,3.199339349996078
1658,82950,3.199497304247416
1659,83000,3.1995724390138705
1660,83050,3.2001969401833064
1661,83100,3.199925236648211
1662,83150,3.200326669163159
1663,83200,3.2016424164585313
1664,83250,3.2023708559872426
1665,83300,3.202500491717988
1666,83350,3.202809494961664
1667,83400,3.202670386205333
1668,83450,3.2022471999951043
1669,83500,3.202804014918463
1670,83550,3.2030164426301453
1671,83600,3.2039171661533485
1672,83650,3.2027915078214337
1673,83700,3.202756724328715
1674,83750,3.2019795869614507
1675,83800,3.2021253731081485
1676,83850,3.2030037650722214
1677,83900,3.203681681539181
1678,83950,3.2034489832004733
1679,84000,3.203386178862706
1680,84050,3.2031030221543144
1681,84100,3.2029943680607005
1682,84150,3.2029751466426615
1683,84200,3.2030728185366444
1684,84250,3.2028287734186622
1685,84300,3.2029690309134575
1686,84350,3.202647649623398
1687,84400,3.2019363712993294
1688,84450,3.202586324403419
1689,84500,3.202398743549053
1690,84550,3.2025618078740985
1691,84600,3.2023609556362964
1692,84650,3.201594259319772
1693,84700,3.201624544910242
1694,84750,3.2024514040315624
1695,84800,3.2025964287066446
1696,84850,3.2022558253796922
1697,84900,3.2020486995586435
1698,84950,3.201769079322544
1699,85000,3.2014429933426913
1700,85050,3.2010604438098174
1701,85100,3.200418414959489
1702,85150,3.200437279292674
1703,85200,3.2006220398967344
1704,85250,3.2009450237293384
1705,85300,3.2008207505481474
1706,85350,3.2008749240270107
1707,85400,3.200586917472403
1708,85450,3.200822879803801
1709,85500,3.2005051120267507
1710,85550,3.200461576309414
1711,85600,3.2007420565727887
1712,85650,3.201173644828371
1713,85700,3.20083726511916
1714,85750,3.2004549244474596
1715,85800,3.2017826322306093
1716,85850,3.201625391744014
1717,85900,3.2014234119793765
1718,85950,3.2013297108346186
1719,86000,3.201132023859001
1720,86050,3.2021708594939846
1721,86100,3.201762481695123
1722,86150,3.201489280903591
1723,86200,3.2028794191452277
1724,86250,3.2028019611825616
1725,86300,3.2021816156209875
1726,86350,3.201342844076884
1727,86400,3.202249782395572
1728,86450,3.202517836269041
1729,86500,3.2021883404263587
1730,86550,3.2022111497686536
1731,86600,3.2026584528965087
1732,86650,3.2024148040341247
1733,86700,3.2020875934400452
1734,86750,3.2016424822800964
1735,86800,3.202133432014678
1736,86850,3.2012673646342664
1737,86900,3.201197489317861
1738,86950,3.2012315448273703
1739,87000,3.2003031219276883
1740,87050,3.2002148903045016
1741,87100,3.2004809179459177
1742,87150,3.2006392373146624
1743,87200,3.2008685981170357
1744,87250,3.2003940895906107
1745,87300,3.199562506265865
1746,87350,3.2003011240675634
1747,87400,3.2001500374675538
1748,87450,3.200214682633356
1749,87500,3.2003510192469
1750,87550,3.199981387199895
1751,87600,3.1997564973487003
1752,87650,3.1992480342699925
1753,87700,3.19894437499079
1754,87750,3.19903085847833
1755,87800,3.1992358994780816
1756,87850,3.199803380895934
1757,87900,3.1988959402988404
1758,87950,3.1995353609120762
1759,88000,3.1986601243059547
1760,88050,3.1986964368473974
1761,88100,3.1984487667358272
1762,88150,3.1985480365400885
1763,88200,3.19838101063873
1764,88250,3.1986090452342633
1765,88300,3.1986263383208993
1766,88350,3.1982468065993253
1767,88400,3.1993018271753852
1768,88450,3.1994700298656413
1769,88500,3.199158350550963
1770,88550,3.198899080474967
1771,88600,3.199284673359416
1772,88650,3.1996038335988604
1773,88700,3.1989760731015306
1774,88750,3.1985684899772826
1775,88800,3.1990151681937093
1776,88850,3.199127081755385
1777,88900,3.198706502069328
1778,88950,3.198063304183353
1779,89000,3.197292807473665
1780,89050,3.1968415527999947
1781,89100,3.196443937821263
1782,89150,3.1964970796583203
1783,89200,3.196895975834303
1784,89250,3.1966133483833206
1785,89300,3.196927474943829
1786,89350,3.196773525289197
1787,89400,3.1967031866669173
1788,89450,3.197476511472301
1789,89500,3.1973488112563166
1790,89550,3.1972054291773566
1791,89600,3.1978814176735284
1792,89650,3.196984795455914
1793,89700,3.196837062664239
1794,89750,3.196855850522105
1795,89800,3.197358521829937
1796,89850,3.197389507886192
1797,89900,3.1971017427051986
1798,89950,3.1968106132053786
1799,90000,3.196332347327815
1800,90050,3.1964140564470953
1801,90100,3.1957276494941222
1802,90150,3.1953068912979514
1803,90200,3.1959881323981163
1804,90250,3.1963116248922425
1805,90300,3.1963501979260416
1806,90350,3.1967940112729027
1807,90400,3.196304149317719
1808,90450,3.1958935133311828
1809,90500,3.1958339389871897
1810,90550,3.1961893937192896
1811,90600,3.1967697440292113
1812,90650,3.196258449208451
1813,90700,3.196791078684677
1814,90750,3.1968824771421627
1815,90800,3.196265303324856
1816,90850,3.196229806127931
1817,90900,3.1956483605906962
1818,90950,3.195016919513277
1819,91000,3.1946719454486843
1820,91050,3.194832384319806
1821,91100,3.1942143456473833
1822,91150,3.1945477136578453
1823,91200,3.1946983822882444
1824,91250,3.195095580386814
1825,91300,3.1950692202622926
1826,91350,3.1949001905044403
1827,91400,3.1944239041725457
1828,91450,3.194682897354133
1829,91500,3.1949459113034786
1830,91550,3.19460028569023
1831,91600,3.194570901370427
1832,91650,3.1941875806471116
1833,91700,3.1950645063227534
1834,91750,3.195446930099461
1835,91800,3.1957743838972816
1836,91850,3.196114067971074
1837,91900,3.196312347496477
1838,91950,3.1960371801181346
1839,92000,3.195499341503022
1840,92050,3.195377575051466
1841,92100,3.1951475130850464
1842,92150,3.195476606942901
1843,92200,3.195150074831048
1844,92250,3.194941200720915
1845,92300,3.1951870504400954
1846,92350,3.195588262246369
1847,92400,3.195658682133422
1848,92450,3.1967232270100725
1849,92500,3.1970653657121795
1850,92550,3.1967163187731282
1851,92600,3.1964801788420365
1852,92650,3.1968585796792603
1853,92700,3.1965925894434806
1854,92750,3.1969748312363793
1855,92800,3.197022903425017
1856,92850,3.1972614602669305
1857,92900,3.1979493368045837
1858,92950,3.197499091018817
1859,93000,3.197860989263637
1860,93050,3.1982180859575817
1861,93100,3.1990372702938026
1862,93150,3.1992486779674754
1863,93200,3.199083713418343
1864,93250,3.199207337760578
1865,93300,3.1998661627236697
1866,93350,3.199485597038506
1867,93400,3.199019299396312
1868,93450,3.198503745985193
1869,93500,3.1983913642904556
1870,93550,3.1986996678945427
1871,93600,3.1990185727595613
1872,93650,3.1991429032564547
1873,93700,3.199169760501031
1874,93750,3.1991566788842474
1875,93800,3.199737376103491
1876,93850,3.199977471916689
1877,93900,3.1999015282912255
1878,93950,3.199558363516782
1879,94000,3.1994374237025367
1880,94050,3.19926021335321
1881,94100,3.199953886263823
1882,94150,3.2000086732592026
1883,94200,3.1993550824279997
1884,94250,3.1989082888657645
1885,94300,3.199061292070889
1886,94350,3.198572179818712
1887,94400,3.1988710860365486
1888,94450,3.199538265778474
1889,94500,3.1989224325671977
1890,94550,3.1990160069955587
1891,94600,3.1985900015734594
1892,94650,3.1979358235551443
1893,94700,3.1983346736197813
1894,94750,3.1989860917795396
1895,94800,3.198632516072298
1896,94850,3.1991241959341328
1897,94900,3.200761815082963
1898,94950,3.200355264957381
1899,95000,3.199993684426643
1900,95050,3.200605572340925
1901,95100,3.201557505518093
1902,95150,3.2014250788814045
1903,95200,3.200968783340035
1904,95250,3.20077426217187
1905,95300,3.200673771928955
1906,95350,3.201156686430583
1907,95400,3.201164700521439
1908,95450,3.2013226996686033
1909,95500,3.201310993091567
1910,95550,3.200795376971927
1911,95600,3.201017558732517
1912,95650,3.201623517313437
1913,95700,3.2014628867877635
1914,95750,3.201079573468512
1915,95800,3.2015502094339294
1916,95850,3.2010122123479747
1917,95900,3.20097819642861
1918,95950,3.2006970001041775
1919,96000,3.200282850766127
1920,96050,3.199758031943169
1921,96100,3.1990188522469025
1922,96150,3.1987519639237942
1923,96200,3.19920487160502
1924,96250,3.1988389224980174
1925,96300,3.199147114094164
1926,96350,3.1995368627407754
1927,96400,3.19879985584593
1928,96450,3.1990541666424375
1929,96500,3.199335205118368
1930,96550,3.1993084653831283
1931,96600,3.199523123654197
1932,96650,3.2004207309457025
1933,96700,3.1999959024366773
1934,96750,3.200113262587188
1935,96800,3.199632072754764
1936,96850,3.199098991606761
1937,96900,3.1990390948415675
1938,96950,3.1991369227197306
1939,97000,3.198776816769319
1940,97050,3.198418016695521
1941,97100,3.1982054354027865
1942,97150,3.1978486708757297
1943,97200,3.1981484830363174
1944,97250,3.197703509963702
1945,97300,3.197958957881305
1946,97350,3.197804650747445
1947,97400,3.1979270946970098
1948,97450,3.19819990142434
1949,97500,3.1979121188546245
1950,97550,3.197873574860565
1951,97600,3.1987181773211777
1952,97650,3.1984431057344564
1953,97700,3.198544929762419
1954,97750,3.1984911939276213
1955,97800,3.198892092239892
1956,97850,3.1986444490028383
1957,97900,3.1989497350340126
1958,97950,3.1988045074535965
1959,98000,3.199204861496294
1960,98050,3.198731003448984
1961,98100,3.1982033385179607
1962,98150,3.198635449741481
1963,98200,3.1996995433995954
1964,98250,3.1993388728007592
1965,98300,3.199174265877993
1966,98350,3.198873654828161
1967,98400,3.19930200233009
1968,98450,3.199840135223953
1969,98500,3.1999369679349714
1970,98550,3.200818963421968
1971,98600,3.2011011936822427
1972,98650,3.2014027695607163
1973,98700,3.201225241889192
1974,98750,3.2009456005094132
1975,98800,3.2007749899690747
1976,98850,3.200518582537177
1977,98900,3.2007374508592465
1978,98950,3.2009830407088478
1979,99000,3.200744336140991
1980,99050,3.2006343315501344
1981,99100,3.2010436634645125
1982,99150,3.2011651986332135
1983,99200,3.2014620907277065
1984,99250,3.2012876851175793
1985,99300,3.201430464941933
1986,99350,3.2015982664847913
1987,99400,3.201084370345743
1988,99450,3.2015062834615264
1989,99500,3.2016197675328
1990,99550,3.2018333231913982
