,Nb_iterations,Call_down_and_out,Call_EU
632,31650,3.2160509009743166,3.4192199353170123
633,31700,3.214986056439286,3.4195129523894296
634,31750,3.2152572729604056,3.4202353256350446
635,31800,3.213921348060171,3.419121851226739
636,31850,3.2141627341928674,3.4200985642515938
637,31900,3.2140733804517465,3.4220992108995567
638,31950,3.211749675132849,3.4227671358072183
639,32000,3.214251458172686,3.4200641250625443
640,32050,3.2160163341519663,3.4201769564194784
641,32100,3.2175841913195917,3.420529710427053
642,32150,3.2164234912036456,3.4213930170137803
643,32200,3.215774852841239,3.4213143821965284
644,32250,3.215387891599869,3.4217339429231
645,32300,3.2155001230313505,3.4209438144208604
646,32350,3.215230216472424,3.4227666030282937
647,32400,3.213295725686448,3.4220121152360337
648,32450,3.2143446764546786,3.4218442002870546
649,32500,3.214369155441112,3.421491997540766
650,32550,3.2147111077773105,3.4217001952276713
651,32600,3.214668194211736,3.4191260192685586
652,32650,3.2161020288671374,3.418342640857049
653,32700,3.214203856130078,3.4172890565661977
654,32750,3.212683058434807,3.4194021906116934
655,32800,3.215146407104511,3.4179287388523942
656,32850,3.214658058118398,3.419144624182708
657,32900,3.2158689845234587,3.419310143154584
658,32950,3.21496239067731,3.419446919529975
659,33000,3.2137312992792526,3.420774730009303
660,33050,3.212871199608419,3.4195189400361583
661,33100,3.213991178864254,3.418754374932936
662,33150,3.2169635488548853,3.4190718120032986
663,33200,3.2177175136224925,3.4198205256586007
664,33250,3.2196108706654147,3.4221649020508087
665,33300,3.218975756403609,3.4218601662298025
666,33350,3.2173173964538764,3.4212850777155297
667,33400,3.215553430881898,3.4214742748106994
668,33450,3.2167930389318564,3.421022440249132
669,33500,3.2172106006985586,3.422180280851544
670,33550,3.21821795930089,3.422082400251675
671,33600,3.2174063215474655,3.4222749511642343
672,33650,3.2181852591042994,3.4245887476924004
673,33700,3.217419497659913,3.423327556749734
674,33750,3.217843444361139,3.422053237102744
675,33800,3.220397710300989,3.423044124810406
676,33850,3.2209940180004772,3.4250732063491367
677,33900,3.221596918161989,3.42637259239933
678,33950,3.2212772983131353,3.4266389161960245
679,34000,3.2225688454519164,3.4259791555470858
680,34050,3.224389696648584,3.426639563056175
681,34100,3.2249904876100266,3.426867286943333
682,34150,3.2254095955167967,3.427881769734025
683,34200,3.225637015158812,3.4294298166414685
684,34250,3.2253553780735964,3.4305233642656563
685,34300,3.2261204203889577,3.431156636171124
686,34350,3.2245968204457895,3.430274930300967
687,34400,3.225532652313178,3.4297593278058476
688,34450,3.2247573151368494,3.429036909944748
689,34500,3.224007489720929,3.4302829887738544
690,34550,3.2231942753907994,3.4298223944959227
691,34600,3.222662849710101,3.4295185154954915
692,34650,3.2233799324042005,3.4304504467345387
693,34700,3.2224934163723162,3.4306139233341097
694,34750,3.2235004226638746,3.432472361551746
695,34800,3.226861955653949,3.4324150364276673
696,34850,3.2268435830223456,3.4322503101718924
697,34900,3.227182334263529,3.432857833248715
698,34950,3.2261044149446887,3.431182572832623
699,35000,3.2257966039463732,3.431189055268836
700,35050,3.224100541377455,3.4297842692873934
701,35100,3.2224375976466906,3.430974214246433
702,35150,3.221449269163665,3.430716292146296
703,35200,3.223815774777946,3.4309591541819424
704,35250,3.2231096283555463,3.431933315513218
705,35300,3.223519172807626,3.431250657526068
706,35350,3.222105159518635,3.433064860838043
707,35400,3.221859318180678,3.4328997544661157
708,35450,3.2226086800622658,3.431788452210597
709,35500,3.221805346570416,3.4314587375415377
710,35550,3.221105293441008,3.4310649449013253
711,35600,3.2212077381680446,3.4303928396331047
712,35650,3.2215547964057345,3.4297871197183123
713,35700,3.2216702679926836,3.430040627815707
714,35750,3.223001127258488,3.429225535555105
715,35800,3.223256686997935,3.4298365629082803
716,35850,3.223601117962967,3.4313458503822747
717,35900,3.223698745780011,3.4308895940242836
718,35950,3.221203646901054,3.4316207512707875
719,36000,3.222705695493529,3.43137442146234
720,36050,3.223275205724081,3.4317716401950076
721,36100,3.2219422294656805,3.4320676490129376
722,36150,3.2215545570193225,3.43281645807463
723,36200,3.2226134031996985,3.431523140693783
724,36250,3.2230700945122375,3.431738992909718
725,36300,3.224335682451536,3.433416459993573
726,36350,3.2230167131526493,3.433462924509224
727,36400,3.222685291211656,3.4337112811307633
728,36450,3.220923157896959,3.4355814269337084
729,36500,3.2214722810076304,3.4351529251505744
730,36550,3.221067736979732,3.4360033094012365
731,36600,3.221044790357748,3.4347194901496025
732,36650,3.2217340723965813,3.436187508730652
733,36700,3.2225186110019792,3.4356305271500687
734,36750,3.2226686855480575,3.436185420553589
735,36800,3.222402357848066,3.43692888729487
736,36850,3.223242317088044,3.437593536571992
737,36900,3.2249845276209896,3.439027304110357
738,36950,3.224124024742521,3.4399423360047203
739,37000,3.226236946053732,3.4389308990247476
740,37050,3.2264584738921607,3.439492572105337
741,37100,3.227071388131484,3.4384824263378424
742,37150,3.226621910872638,3.437044762946481
743,37200,3.2249892047644924,3.4366967765268135
744,37250,3.226230718766909,3.4357690915243464
745,37300,3.22591353118402,3.434580889991858
746,37350,3.2268194679920694,3.433876241335433
747,37400,3.2264178003442234,3.433914174836903
748,37450,3.225817144948697,3.4327692858571437
749,37500,3.227046927888925,3.4338695641784227
750,37550,3.229007725838059,3.4341329859943635
751,37600,3.2304677624153317,3.4341484975679224
752,37650,3.2295642004690173,3.435821581163165
753,37700,3.230546226281398,3.4385163210387355
754,37750,3.231165099610657,3.4369598588779726
755,37800,3.2304296641901558,3.437294926959079
756,37850,3.23002894237082,3.436348394705142
757,37900,3.2296308321298524,3.4372537222305968
758,37950,3.230272656385559,3.4367752885141716
759,38000,3.2302550391880938,3.437017587448151
760,38050,3.230738709286236,3.437065997907087
761,38100,3.230583259921036,3.435999492361495
762,38150,3.2296215996298345,3.4340362040855728
763,38200,3.2293753328589183,3.43398621806702
764,38250,3.2295571387255224,3.432650251453017
765,38300,3.230281885695821,3.4321609732962357
766,38350,3.229604683590493,3.4327074596208593
767,38400,3.230122302120278,3.433753763608396
768,38450,3.231260764806413,3.4350768930354887
769,38500,3.229934029905174,3.4343866857139878
770,38550,3.2311895069773793,3.432344579297335
771,38600,3.2317429470836134,3.432347892421953
772,38650,3.231088934234588,3.432556010155154
773,38700,3.2315873071563903,3.4317828750493073
774,38750,3.230878440771037,3.4315791123797994
775,38800,3.2300716398890184,3.430801593081071
776,38850,3.230121507378267,3.430375406760264
777,38900,3.230008862049668,3.4277283453097445
778,38950,3.230078080669405,3.428617304479941
779,39000,3.2301081917324215,3.4310880415446303
780,39050,3.229625620570584,3.431519263185363
781,39100,3.230533610339079,3.4306369439020568
782,39150,3.2297007373956306,3.4293845674237904
783,39200,3.229855490677313,3.430270835197333
784,39250,3.2298162307440714,3.429898164934748
785,39300,3.228857009215467,3.4303396404140667
786,39350,3.229411361238951,3.429641095991865
787,39400,3.227907441447239,3.4290633832966346
788,39450,3.228798809172292,3.4282892800443334
789,39500,3.2301009498095916,3.428675338341128
790,39550,3.230309493402554,3.429645471398197
791,39600,3.231191391826754,3.4285512242472134
792,39650,3.2300311922352596,3.427907786908783
793,39700,3.2287636068303533,3.4284957174148354
794,39750,3.2294915634763006,3.4284403497624028
795,39800,3.229619287430613,3.4278612459074806
796,39850,3.2290062311648113,3.428232817596435
797,39900,3.2296209210981397,3.4312543477421964
798,39950,3.2290343260861736,3.429881895179341
799,40000,3.228306814769444,3.4294485564285733
800,40050,3.2280896719433354,3.4303451525774173
801,40100,3.2283399973799476,3.430198852699753
802,40150,3.2273714231293504,3.4284979411841374
803,40200,3.226779983991574,3.427063686150484
804,40250,3.22524846329596,3.426871352738782
805,40300,3.2244026130937122,3.429062564279252
806,40350,3.2239817069499317,3.4284048822199615
807,40400,3.225330156212186,3.4283308400830568
808,40450,3.2264244637710706,3.4300725919144943
809,40500,3.226055955137008,3.4307150802845916
810,40550,3.2249753549715052,3.430079103175028
811,40600,3.2248972452313485,3.4289918512999287
812,40650,3.2242982147798323,3.4281113679196173
813,40700,3.2239123850389246,3.428067390055586
814,40750,3.2233248380947095,3.427637371965911
815,40800,3.222542111909532,3.4277647573111536
816,40850,3.222081977732508,3.4271926699475186
817,40900,3.2213860468282562,3.426801990912287
818,40950,3.2193040526143264,3.4265103602176996
819,41000,3.2199540546698047,3.4277766986846707
820,41050,3.2193339115318826,3.427428184288819
821,41100,3.219067203312364,3.4276657650603344
822,41150,3.2199101986648,3.427908094987653
823,41200,3.2194810327159096,3.4282387467431996
824,41250,3.2187694194877876,3.42660825534781
825,41300,3.219718576723887,3.4267954414230033
826,41350,3.2193598130090946,3.4262319036385263
827,41400,3.2181880493409722,3.4264428042288877
828,41450,3.2168943525081057,3.4255747712148215
829,41500,3.2161164715363837,3.4247549926877063
830,41550,3.2161370478031084,3.424077857305298
831,41600,3.2183407670038124,3.42194505791873
832,41650,3.2179639982442545,3.421616343972367
833,41700,3.2175410150377983,3.4217765890690104
834,41750,3.2171457882490495,3.4217350973081144
835,41800,3.217349135716453,3.4201468524849057
836,41850,3.216297508587336,3.419714493007836
837,41900,3.2152842250485154,3.4191162325540776
838,41950,3.2144864490505403,3.417419228880336
839,42000,3.2153748821938657,3.41744886259279
840,42050,3.2148327801049255,3.419382775554413
841,42100,3.2147820747731037,3.4190889298433436
842,42150,3.2125948936680233,3.4197182660205616
843,42200,3.211508634623668,3.419169904841896
844,42250,3.2101355197022823,3.4200420298601686
845,42300,3.2104749785677518,3.419606033733061
846,42350,3.209849188873217,3.418681827320042
847,42400,3.2095321542717272,3.41980001426148
848,42450,3.209380377760936,3.4214604020328236
849,42500,3.209076062393626,3.420033463839364
850,42550,3.209863259772757,3.420046650936325
851,42600,3.208812268687915,3.4197527323919363
852,42650,3.207454766758797,3.419662262386877
853,42700,3.206157202354986,3.4208116053712354
854,42750,3.2062270911324657,3.420797680469435
855,42800,3.207683349071486,3.4219591588234515
856,42850,3.2089141334614637,3.421350607029889
857,42900,3.2095884633842804,3.4209636638662073
858,42950,3.209572660665431,3.4221131783124723
859,43000,3.2101528519151463,3.422663135859528
860,43050,3.2102318841762334,3.4217154890091694
861,43100,3.2090740228004306,3.422645944862713
862,43150,3.209835597865291,3.4231484055753647
863,43200,3.210138144148972,3.42450723599775
864,43250,3.210566903905307,3.4246332313951795
865,43300,3.2107595363337125,3.424494756155435
866,43350,3.2105963690720354,3.423826917987025
867,43400,3.2104885854560656,3.422878776963887
868,43450,3.2108609620227253,3.422780634050516
869,43500,3.2101547529035055,3.4226828480864278
870,43550,3.2105263107760584,3.4241735582128037
871,43600,3.210076381125496,3.423508148193322
872,43650,3.208710987851686,3.4257552656838417
873,43700,3.2087597866727067,3.4265697337404935
874,43750,3.209137184671776,3.42474365182252
875,43800,3.2101115917452594,3.4248125965277216
876,43850,3.210343633628666,3.4244914714549104
877,43900,3.209916765232087,3.4253655351896777
878,43950,3.21039146265799,3.426091143063256
879,44000,3.210308308549889,3.4282532441310876
880,44050,3.210914343010961,3.4302351959981228
881,44100,3.211167398919995,3.4301475970438897
882,44150,3.21074024514772,3.4297331683407735
883,44200,3.2105542722891856,3.430740340356724
884,44250,3.2125464297785857,3.432791799048058
885,44300,3.2132909039030113,3.432041443720803
886,44350,3.213914129968376,3.4328704334319546
887,44400,3.2128853736416825,3.4331798976765766
888,44450,3.2132020161671524,3.4333447127165946
889,44500,3.212845280245274,3.4325482470605273
890,44550,3.212905999820196,3.4327606803643467
891,44600,3.212502973156018,3.4329751250658997
892,44650,3.212149878213703,3.4324095720419865
893,44700,3.2111207261302264,3.432296123906958
894,44750,3.2109103056741284,3.432879538756594
895,44800,3.210813814304041,3.4321454563576355
896,44850,3.2117221379954946,3.432824016634089
897,44900,3.210543039005483,3.4322088456797393
898,44950,3.2115338486156184,3.432373918938959
899,45000,3.2123448277169837,3.431054580822401
900,45050,3.2133640548561857,3.4304524949925144
901,45100,3.2126145577021563,3.4287708121150313
902,45150,3.213309997820211,3.4293860580917044
903,45200,3.212898222805685,3.428437824296493
904,45250,3.212604877295598,3.4294262286736137
905,45300,3.2133661877937643,3.4301279973376277
906,45350,3.212489063620778,3.4302515416606076
907,45400,3.2126936673074518,3.429839404066985
908,45450,3.2112956799484955,3.429540499723372
909,45500,3.210759554223364,3.430645643893035
910,45550,3.2093328551006706,3.4306287268781124
911,45600,3.2108873282281047,3.4316551304530014
912,45650,3.2092493127763215,3.432648237976084
913,45700,3.2097825882585957,3.434227638327428
914,45750,3.2099463477907086,3.4335999704476645
915,45800,3.2105758336944286,3.4341641631688473
916,45850,3.2111485348724376,3.433934848870155
917,45900,3.211682404309751,3.4340851037190365
918,45950,3.2120531799283474,3.434754584875392
919,46000,3.213060859143522,3.4355011510563798
920,46050,3.2118669333503536,3.4339761346915894
921,46100,3.213147101093098,3.434781907605702
922,46150,3.212806477767161,3.4330179748815413
923,46200,3.2123857631577613,3.4324996757230366
924,46250,3.2127315778100893,3.432131962406878
925,46300,3.2125629079288247,3.4323267208551123
926,46350,3.2130955064511357,3.4316149548534085
927,46400,3.2129148101711116,3.4299502558379618
928,46450,3.2125554718154854,3.430474966723839
929,46500,3.2130601837153003,3.430553074934277
930,46550,3.212201942726075,3.4308876592280044
931,46600,3.2126085204339394,3.432223923914738
932,46650,3.2118453137465486,3.432964634476837
933,46700,3.211226207685872,3.4325944664667905
934,46750,3.211414119747551,3.4310669625232806
935,46800,3.211424566685568,3.4301110895849423
936,46850,3.210566479166048,3.431953152678737
937,46900,3.2104533531721966,3.432509539662232
938,46950,3.2093583064816915,3.4312762535992753
939,47000,3.209693087143903,3.429592248382976
940,47050,3.2095642481624242,3.428809888401429
941,47100,3.2106561207933533,3.428405212621614
942,47150,3.211319950261959,3.4275257192836923
943,47200,3.2133863536586014,3.4271566237729187
944,47250,3.2146316028399218,3.426920604868729
945,47300,3.214863232787144,3.42655766619361
946,47350,3.214740177869695,3.4271280004580342
947,47400,3.2147898461790363,3.4277776123495607
948,47450,3.2156464404045195,3.427227027950267
949,47500,3.215250523377034,3.427470446258747
950,47550,3.2163873125666442,3.4265088873352587
951,47600,3.2161061413260508,3.425764933587142
952,47650,3.2161198911645785,3.4257506183898707
953,47700,3.2156806024324585,3.425947302655134
954,47750,3.2160591864012504,3.4262280291363454
955,47800,3.2173270799015565,3.426651917071573
956,47850,3.2169704397229286,3.4261958934752323
957,47900,3.216644194330082,3.425357545012311
958,47950,3.2171636904850347,3.4264694838937575
959,48000,3.21791314697115,3.42627847397
960,48050,3.216702171539796,3.4259907346065006
961,48100,3.217806159729162,3.427522142605161
962,48150,3.217540888825093,3.426212638781758
963,48200,3.218173947674104,3.4258172199378265
964,48250,3.219472301295983,3.425317049343912
965,48300,3.218056738311123,3.424925661905208
966,48350,3.217672461347251,3.4243970744941885
967,48400,3.216536137122396,3.4244342065486704
968,48450,3.2171571617928376,3.4257670666406606
969,48500,3.2173568850882823,3.4271911360565213
970,48550,3.2173358182681975,3.426463449352551
971,48600,3.2165890975398033,3.4261075837950647
972,48650,3.216067538871407,3.426758206238599
973,48700,3.215849818222513,3.426594758853331
974,48750,3.2164628396957298,3.4271779844054966
975,48800,3.2159524435636935,3.42620510253827
976,48850,3.218009269759226,3.4266692971752626
977,48900,3.2181039849360022,3.4266439693260597
978,48950,3.2185883100268944,3.4263693058385534
979,49000,3.218475377177457,3.425326680235964
980,49050,3.2186823858770777,3.4263153732277187
981,49100,3.2171027565616246,3.4266165652939353
982,49150,3.2162294019217206,3.4259229150596076
983,49200,3.21556004904794,3.426109695987997
984,49250,3.2163864042367285,3.4268568845094416
985,49300,3.2150372424123868,3.425359008475744
986,49350,3.215598370657658,3.4252146577347005
987,49400,3.2159564901850093,3.425053479274896
988,49450,3.2156280334897347,3.4259711340389556
989,49500,3.215590211839473,3.4272207586645083
990,49550,3.2157659700568506,3.4276430379475085
991,49600,3.2161205630175718,3.4264079545962156
992,49650,3.2155818968818304,3.4266193661036257
993,49700,3.215194880606448,3.426540402770574
994,49750,3.2139690879518197,3.4269025888944014
995,49800,3.2138385905253317,3.4269944690677723
996,49850,3.2144518914631015,3.42691774285291
997,49900,3.213556436031693,3.4259920106340656
998,49950,3.2115676199738408,3.424825195856774
999,50000,3.211050459710572,3.425011891509694
1000,50050,3.2106104521169048,3.4236478137352897
1001,50100,3.2105528972619704,3.42472746764495
1002,50150,3.210220360506934,3.424565362689829
1003,50200,3.2096893604874963,3.4262263002611357
1004,50250,3.2096638190751166,3.4260807091762002
1005,50300,3.2091104549307747,3.426777446298712
1006,50350,3.2110013202565653,3.4266289000982697
1007,50400,3.211173547157307,3.4274202022511466
1008,50450,3.210593589270557,3.4286254131566594
1009,50500,3.2113923659143713,3.428902642616792
1010,50550,3.211852475516963,3.42950822160944
1011,50600,3.213024219967051,3.4313455604591594
1012,50650,3.2126987396464006,3.4307598854488357
1013,50700,3.2137940623308183,3.4307107117922735
1014,50750,3.2149880946938634,3.430345202946797
1015,50800,3.214875984835906,3.4300606525943826
1016,50850,3.214655988735144,3.429897643903152
1017,50900,3.214978137699204,3.4306591974691374
1018,50950,3.2138394028536883,3.4314411039195383
1019,51000,3.2135839091456466,3.4307698405087015
1020,51050,3.2127156190380406,3.431115069235855
1021,51100,3.213089341922716,3.431938649902297
1022,51150,3.212263700598603,3.432171825437983
1023,51200,3.213725466997006,3.432485683355997
1024,51250,3.2131058263184435,3.4328908132695783
1025,51300,3.2141990385716963,3.433294735137884
1026,51350,3.214076729394975,3.433355678361459
1027,51400,3.214013368296151,3.4337069993622693
1028,51450,3.2142647180570156,3.433281624299423
1029,51500,3.214696272015982,3.4348282251541398
1030,51550,3.2145091736171167,3.43429296460641
1031,51600,3.2139200080048993,3.434897428652102
1032,51650,3.214029042018553,3.434576174116526
1033,51700,3.2149454175091083,3.434850462192079
1034,51750,3.2168966216200365,3.4345979481817634
1035,51800,3.2155432774420727,3.435493404639389
1036,51850,3.216521314074388,3.434883163375982
1037,51900,3.216657318201416,3.4343387861081784
1038,51950,3.2166429170116766,3.433762406276649
1039,52000,3.2167006040750104,3.433314088341452
1040,52050,3.2167904140542913,3.433108818384711
1041,52100,3.216421858400173,3.433557397765584
1042,52150,3.2172233870949394,3.4336041892054143
1043,52200,3.216958459638253,3.4329740803081035
1044,52250,3.2165156401675126,3.432698060897385
1045,52300,3.215803237173049,3.43207912716303
1046,52350,3.217480089466619,3.431494506798
1047,52400,3.2160322524643865,3.4301283215625684
1048,52450,3.2167286318995396,3.4294042536708216
1049,52500,3.216776472679627,3.4290017164130946
1050,52550,3.217294480841596,3.428652933061618
1051,52600,3.216614506821404,3.4273127020061644
1052,52650,3.2176983538529575,3.428008545431303
1053,52700,3.2180743997481107,3.42614229445616
1054,52750,3.218012154116413,3.4261451865165036
1055,52800,3.217571113861137,3.4254828765331746
1056,52850,3.2180366246863277,3.4250312164985
1057,52900,3.2178539139428106,3.4239318930561966
1058,52950,3.217296697170124,3.423822927012291
1059,53000,3.216080028676556,3.4230348531171875
1060,53050,3.2160649916305943,3.4232533092745663
1061,53100,3.215721244939737,3.422153277476973
1062,53150,3.214688141738394,3.421234455569983
1063,53200,3.215687640449737,3.420651617091042
1064,53250,3.216011625340539,3.422944053883699
1065,53300,3.21552085271374,3.4225545811797335
1066,53350,3.215117662450303,3.4237808106192857
1067,53400,3.2156172821864835,3.423816166767287
1068,53450,3.216418593214292,3.423312263423757
1069,53500,3.215584506776267,3.422662264777476
1070,53550,3.2161976649145365,3.4235716415804536
1071,53600,3.2163152840693567,3.4230446280443014
1072,53650,3.2158800821740616,3.423153868207968
1073,53700,3.21600381751378,3.423822775394021
1074,53750,3.2156968775729555,3.4234506327381213
1075,53800,3.2147895769295647,3.4226430023852803
1076,53850,3.2162412655519743,3.423101972510772
1077,53900,3.2173704803034546,3.422507435630034
1078,53950,3.21729708415363,3.422313193710521
1079,54000,3.217749355645612,3.4222088048986703
1080,54050,3.218033726460614,3.421209330221889
1081,54100,3.21661962034798,3.421936081200325
1082,54150,3.2158393339401976,3.4207425478394082
1083,54200,3.2169978794455587,3.419639230565707
1084,54250,3.2163375261432985,3.4200066723108176
1085,54300,3.2166780783464457,3.4216612008998193
1086,54350,3.215957998592541,3.422370816678993
1087,54400,3.2177550580278607,3.4226295367808013
1088,54450,3.2167631935733687,3.422207877153349
1089,54500,3.2177192688666802,3.4223640859968536
1090,54550,3.2179729199747675,3.422401133454643
1091,54600,3.2179974280559196,3.423178255459922
1092,54650,3.2175514750871215,3.4234897667901634
1093,54700,3.2180046674892706,3.4224792824657504
1094,54750,3.2178107352933103,3.422620659129317
1095,54800,3.218051772344088,3.4212375870312908
1096,54850,3.217613181869466,3.419918411113429
1097,54900,3.2177382026478765,3.419372581214015
1098,54950,3.2177741505492437,3.419027651561566
1099,55000,3.216926364715551,3.420019235942773
1100,55050,3.217089093388599,3.4199948032123006
1101,55100,3.2172801304286587,3.4193945840261497
1102,55150,3.2176677927720325,3.4194146132953374
1103,55200,3.2173202718421585,3.4199427626404013
1104,55250,3.2174159623637864,3.4212046888910983
1105,55300,3.21701132280043,3.420807560636235
1106,55350,3.2177891947270076,3.420700633658723
1107,55400,3.2179706900131912,3.4223291304370314
1108,55450,3.2172909891884243,3.423126659581912
1109,55500,3.2183014941965666,3.4227967972102946
1110,55550,3.2176121612716315,3.421312536306694
1111,55600,3.21861795443172,3.4217087889660305
1112,55650,3.2180735036986006,3.4231258225607295
1113,55700,3.217806162509453,3.4223684589582097
1114,55750,3.2169132119557533,3.422013356036389
1115,55800,3.218051499714399,3.4209699203957245
1116,55850,3.2179131846403592,3.4205540637231837
1117,55900,3.2176461155415557,3.421419274770123
1118,55950,3.2170742170509348,3.4208343215920145
1119,56000,3.2171309419062672,3.4215795337212898
1120,56050,3.2167827359338603,3.4224708326559754
1121,56100,3.217162723652917,3.422292929724785
1122,56150,3.216677269200655,3.421507289060325
1123,56200,3.2170322357247394,3.421739876068989
1124,56250,3.217636409690618,3.4224163275237665
1125,56300,3.218864801130861,3.4222718633306752
1126,56350,3.220360278743713,3.4233562157975257
1127,56400,3.2205349104620704,3.4231976425660555
1128,56450,3.2205215247255574,3.4225140565965404
1129,56500,3.222481398708396,3.4226542823548596
1130,56550,3.2215670601141055,3.422560828755994
1131,56600,3.2225954965502677,3.423990066409608
1132,56650,3.2225819456936855,3.4241057574925966
1133,56700,3.2232477620406166,3.422304597102269
1134,56750,3.2235682495277427,3.422457945387408
1135,56800,3.2237702369972383,3.422249724862188
1136,56850,3.2232810368638893,3.4220222475649096
1137,56900,3.224461638955043,3.4215113394383745
1138,56950,3.2236063044062875,3.42031403549302
1139,57000,3.223688599444864,3.419798518461014
1140,57050,3.2239915122628435,3.4197052315580554
1141,57100,3.224226574414508,3.4198520139704365
1142,57150,3.22372465326032,3.419597965163689
1143,57200,3.222694009631417,3.4210090885623416
1144,57250,3.2231414946955175,3.41982254587253
1145,57300,3.2235144700349316,3.419585003155852
1146,57350,3.2234775755841807,3.4196224147659287
1147,57400,3.2245390574650044,3.419336564132317
1148,57450,3.2238327975107035,3.4193695192089963
1149,57500,3.2242127483282976,3.4191662206743714
1150,57550,3.225078700523466,3.4195315038658465
1151,57600,3.2244105007871995,3.419205925338564
1152,57650,3.2242934179110456,3.418398102082351
1153,57700,3.224829531477902,3.4180827857427394
1154,57750,3.225074145368833,3.4176797962350935
1155,57800,3.225318043834447,3.4163583216394744
1156,57850,3.2269374240891455,3.417099905133084
1157,57900,3.225906020224944,3.417907351624701
1158,57950,3.225805435610762,3.417566261626584
1159,58000,3.226598500259595,3.4187689032812543
1160,58050,3.2253945264268395,3.4187825711651376
1161,58100,3.224797169001493,3.4188075736849184
1162,58150,3.2251655388500935,3.418185455347043
1163,58200,3.22624045298461,3.4177396143054786
1164,58250,3.225673220571613,3.4176311091650797
1165,58300,3.2266289803883343,3.4176799042026222
1166,58350,3.226506971639265,3.4169910177386176
1167,58400,3.2270539790906607,3.41758424893953
1168,58450,3.2267337219421988,3.417837955565654
1169,58500,3.2257970351830147,3.4195135294360925
1170,58550,3.2252124010103898,3.4204095548498685
1171,58600,3.224390384607753,3.419112372931994
1172,58650,3.223327464908032,3.4191751658938405
1173,58700,3.2226488224849,3.4185529206635406
1174,58750,3.2226122919022666,3.418605783412663
1175,58800,3.222290080931048,3.4191948069711424
1176,58850,3.222482523345782,3.419513731765585
1177,58900,3.2220799861899447,3.4192699248889182
1178,58950,3.2221824212846366,3.418916484843882
1179,59000,3.22239727801948,3.4179844204079304
1180,59050,3.2228482498922277,3.4176504152830867
1181,59100,3.2227481735959658,3.4181376964707075
1182,59150,3.223857610505928,3.418443353935292
1183,59200,3.2237793477547956,3.4181036802192777
1184,59250,3.2235002693621806,3.4178635909258626
1185,59300,3.223543677855942,3.4197756519640805
1186,59350,3.222936629568951,3.4187360382989427
1187,59400,3.2226752551347646,3.418242245489857
1188,59450,3.2228939723901404,3.4188901588707408
1189,59500,3.222746518868638,3.418556131766193
1190,59550,3.2225887094856205,3.4182994663305566
1191,59600,3.223624115642409,3.4185705095046215
1192,59650,3.224240534260846,3.4183951825426897
1193,59700,3.223566424600543,3.41877598271012
1194,59750,3.2232592500620045,3.4189478120141743
1195,59800,3.223319785342756,3.419285658703827
1196,59850,3.222287911216687,3.4191897418072177
1197,59900,3.22275520421272,3.418473420496153
1198,59950,3.223712065057604,3.4184358151953202
1199,60000,3.223258094955287,3.4194793202754146
1200,60050,3.2234831215713022,3.4190208034408767
1201,60100,3.2225587743626187,3.4188682499552305
1202,60150,3.223403962153641,3.41971277372411
1203,60200,3.2242680681912,3.419965048716038
1204,60250,3.224853899423409,3.420091668780415
1205,60300,3.225605585301025,3.4192691928899253
1206,60350,3.225239038733995,3.419893988362736
1207,60400,3.2239685880011932,3.4197368953560194
1208,60450,3.2237034536246387,3.419578269480666
1209,60500,3.223402918616788,3.4188037387114427
1210,60550,3.22304571819483,3.418554192084797
1211,60600,3.2233748261583726,3.419320048667949
1212,60650,3.223073329800997,3.419149465081769
1213,60700,3.222359779589364,3.4190266623687102
1214,60750,3.2234256768040006,3.420477399906045
1215,60800,3.222821909690412,3.420443803297878
1216,60850,3.2229820016255166,3.420162848341358
1217,60900,3.2222972157142644,3.420767478169045
1218,60950,3.2224976408606505,3.421677263891548
1219,61000,3.222785320062011,3.4217218924174735
1220,61050,3.2226490982415794,3.421630129925262
1221,61100,3.2222845687894757,3.422481762248754
1222,61150,3.222262919757935,3.4218883075197963
1223,61200,3.221853266521181,3.4225979278957532
1224,61250,3.2221777300696486,3.421500934204574
1225,61300,3.2226009347197473,3.422124171053735
1226,61350,3.223427074340648,3.4210302953059846
1227,61400,3.223909142144954,3.4198587250957067
1228,61450,3.2243314306870774,3.419827139203033
1229,61500,3.223015630645541,3.4204561842844736
1230,61550,3.223764983271492,3.4203885736686312
1231,61600,3.2233814637851794,3.419574483768893
1232,61650,3.222995178152106,3.420312132627263
1233,61700,3.2225412304586256,3.4200176118637278
1234,61750,3.2228307420775235,3.419734627350848
1235,61800,3.223525448121216,3.4196435469752764
1236,61850,3.224274381405103,3.419129307580294
1237,61900,3.225281853925008,3.4199466143254607
1238,61950,3.224942304381643,3.4205339998154933
1239,62000,3.223411314738389,3.4212941435956132
1240,62050,3.2232476978376106,3.421634839194197
1241,62100,3.2227023038998888,3.420999358441362
1242,62150,3.2226810682360205,3.421680655367681
1243,62200,3.22280933660975,3.4217443516491115
1244,62250,3.2230674663768855,3.4228950794881454
1245,62300,3.2224490530345027,3.4228831114907985
1246,62350,3.2221554804513497,3.4234499280778783
1247,62400,3.2225925669756563,3.423649834989672
1248,62450,3.223063255427705,3.4237235063217613
1249,62500,3.223035334923883,3.4248113828120683
1250,62550,3.2236038623601053,3.424780127852753
1251,62600,3.224200604811564,3.424696087824671
1252,62650,3.2236189735795544,3.4254726804721747
